Distances (columns correspond to number of iterations)
1,10001,20001,30001,40001,50001,60001,70001,80001,90001,100001,110001,120001,130001,140001,150001,160001,170001,180001,190001,200001,210001,220001,230001,240001,250001
2851.7420817965963,33082.92094310685,34931.96302138356,33700.8831327087,34688.16600112593,32170.841682646766,32605.1998774548,33609.93256300712,33113.03543817871,33251.38920478032,34695.768217164674,33734.54992806009,32031.64068135811,33804.78383517677,34619.560615441835,33985.322082599174,34301.57462744867,35528.57566249382,33760.06508161781,33315.75233894569,33266.94855996055,33366.20538791973,32937.27430656983,34260.71834084439,31391.896163248,32194.695956500327
3116.5136913026104,35457.487854601204,33241.664003033635,34659.958745391596,35482.01829145265,34835.915150524575,33718.63096676205,34478.162224111344,36094.99607258489,33161.75599734001,33405.522472925266,33240.98342125124,34530.00643582606,35318.78012213185,34422.1320294965,32572.16503855835,32844.97531569035,34455.54438351614,32440.67085654768,32555.210561753465,34230.32813515884,33727.41906609704,32479.24879649605,31598.932743302394,32806.08944968784,33665.16952534826
3088.844433867613,33839.08720787865,33800.13457408179,35951.22557365647,35269.72516420665,34185.53193056705,34331.84224537719,33308.20607332146,33737.923162029816,34236.641088724056,34545.678346235516,33742.66170572298,32170.337918080622,32832.10118010343,34491.79497810914,33765.71212329808,32759.954829186438,34467.68883484306,33510.89959571374,35573.2151091571,34384.46284663333,33622.24838006751,33525.117644026446,32930.24886596715,32940.68131852272,33784.885812243774
2929.6017016331148,34207.05059434089,33551.76092352765,34247.63935543304,35078.37223790611,34971.54716084795,34142.22830565531,34012.852646462925,33963.163264400246,33351.97104944208,32956.55005523085,33258.129741862365,33399.63499298839,33705.52142015281,32779.34670680447,35009.61845643648,34101.767672701775,31196.784701339257,31614.711282693297,32353.225536418562,31590.223637290652,32995.632349513646,33789.16968755583,33579.32198650293,33038.75306709577,33776.99116264114
3266.6884712916744,33814.61327862075,34293.31028735786,34303.75571393888,33948.88131513122,34292.27225366205,34866.65589266824,34649.49401271966,34112.67109627615,33622.13863411058,34423.733836512394,34913.73260524804,34260.875390413996,34609.30862864857,32024.259317667085,34411.43023287942,33033.045133676445,31582.90319353964,32933.451012955855,32359.594409649868,34182.224709779126,33626.0222622528,32019.897812383457,32505.555888612074,32770.83645637356,33955.14952940469
2966.7679184689396,33257.40279839029,34897.71425209873,33042.75633388123,34061.021790141785,33450.81419928064,33073.96081342973,32948.10618012396,32567.038086825123,32945.0078364053,34162.0864494916,34611.61757571705,33146.76753998087,34502.077445841554,34511.02148678209,34333.27951777391,33311.19128975093,33013.38920614603,33987.17569846262,32595.731969826855,34411.726564691686,33146.897771525044,34044.73043176494,33322.42667973746,32086.820769817517,31837.722478534306
2892.100696607503,33351.33986593295,34829.264083748916,35085.241964242574,32496.182731338755,34040.677372770755,34429.00826083351,35679.10937637195,34630.281349920835,34066.39989265242,32437.3721935658,35089.9969468396,32190.992475192532,32725.812179482054,34535.90455519464,35120.484533961884,35507.96851553962,33070.57766982423,34228.76776519058,32730.14371040515,35107.656668655065,32020.18967089978,32943.97024751105,33014.67922264826,32999.94091672968,34081.26918203054
3088.1667350006696,35852.95757885568,33657.34241094205,34768.489596475294,35701.457273009684,34603.502817619796,32668.945696869217,34110.625310089374,33587.04658109106,35196.36456340308,34838.31012935358,33234.041946040474,33868.820135025875,32909.33823043673,33354.20757570425,34094.539050169646,34692.786719371434,34274.24443993167,33662.81747214193,32741.55124460659,33120.19605119822,33082.39811416036,32323.216472694658,32139.44292890521,32504.359616977606,33157.725114364606
2996.1612900995815,35236.840926001496,33786.412287886014,35940.3766825914,35168.209872191714,34928.54621085916,33596.53803977471,33619.93755136243,35084.46161368396,34601.645809919464,34957.67997542746,34633.80102047242,34489.65188435141,35697.58167401285,34984.68999864968,33524.37096402629,33372.677187290814,34795.34590031196,32568.754505686793,33825.92036669761,34830.736814562886,33757.63377167941,31819.143672989354,33024.26606310918,32788.72564525422,33111.44999037519
3186.276652428609,34442.16720953577,34792.81701000107,34959.11578272114,35340.205523199635,32950.32858026457,33547.0920679875,34316.67563590445,35504.99428435144,33170.1661366195,34555.416173278274,34054.712857700106,34032.88882068333,32812.40873329737,33762.29142695919,33358.224298000365,32491.650645194823,34556.60239242504,34273.992753974904,32193.172346002277,33167.25532496296,34260.57638032043,33358.58531848402,35400.09717492882,34275.093178439485,32234.851201248093
3196.5005390575707,32244.418352465724,33142.17471185007,33799.99442262506,34238.487085006636,35429.075604661986,34624.820043354666,34495.725701417716,32689.797993236247,34425.19823564482,31810.277207232186,34784.49758736821,32850.44541481101,34586.91548313751,35061.78018111634,32082.525156309523,34147.28955898261,33460.16631655986,33851.357474419245,31906.705062551395,32745.551964724124,31686.227125109104,32682.604552970566,33959.89797621815,32984.21994494204,35103.404123906425
3310.716140189282,35095.62683610317,33501.86238391907,32398.331393635093,33890.32348835649,32896.57918526184,34163.81995068208,32107.930222023017,33778.97465658666,35205.963273882655,34918.789147610856,34801.08280295758,35770.34892182348,34456.019536579224,33336.07399948454,32317.77035317697,34659.13175607073,31553.23649017434,33620.15728969796,35358.11586810951,33906.08212280732,33399.09992881048,33242.323072833315,33019.39894887662,33827.96749751529,32771.159715650756
2898.621642239474,33663.93173009157,31842.77388051285,34880.261082924975,34040.59428823865,34259.444801765,34107.85699926268,35394.76666528952,32677.390826751336,34376.83582435957,32994.58604121162,33519.11938805407,32456.46930892262,34706.86717792347,34373.8526532103,33891.35877857423,32090.32692789703,32643.231460522486,32474.365529446877,33464.081498600164,33685.45120601193,32265.538771277814,32903.14427686414,32910.47433158598,35291.718070391646,32637.27473670975
3247.9731880798863,34697.717268998946,34517.785782855455,33202.64253150449,33868.964319703846,33973.87177689151,34672.88616740771,35638.88657783267,33295.96183031415,34288.36807158257,33853.5383490607,32965.98203104287,34628.559031555546,33380.50818884621,34287.69030758586,33991.31652663666,33347.312184572256,33455.576624448666,32859.389945766736,32587.322205251206,32156.846277346944,34610.22669598205,34326.17776636275,33413.90848959328,32427.758973918913,32469.43433162958
3307.445791221047,33655.68221535147,33784.68679028657,33056.73498770857,33656.204691386345,33330.828500787065,32990.749293224726,34380.02385419856,35274.18731988206,33317.60241349173,34010.18330993319,33290.082197707,36315.58401446817,33180.67077758337,35107.860131536036,33674.37607731567,32988.71665098847,33859.94024954211,34160.70484135606,33634.914078232825,32006.33782587123,33081.80179925135,33663.02380267404,33412.34437531804,32705.169531673888,35066.46606910146
2988.1390776395083,33208.39382270782,36060.65824656387,34228.1259972325,34239.537946504686,34017.86355877031,35445.12123197825,33643.85355956181,34527.478989698895,34498.95658161238,33840.66748409625,33199.531966652714,34884.81585397955,33866.0531843893,34302.76544469153,33894.55992996873,33816.05296049037,32731.84772045554,33814.99120285807,33255.27216593111,31440.227674299287,33833.41129638619,33454.2772350329,33794.87892787347,31296.435403098854,31653.308152436843
2959.3162794671657,34228.886590846094,33215.08709338425,34593.10519050842,34836.9936959237,33688.1276615649,33346.78647053393,35102.811105656336,34417.59649549944,35142.615748289456,32895.33076788816,34188.77023944748,34530.06386399412,34614.48358618151,31854.288472561864,34404.77436761591,33327.85307418931,31751.51426559073,33872.49739386962,32902.700121044894,32719.941711715775,32906.65080426488,34940.77189099777,33128.93595178829,35307.744613417206,33719.72058249654
2852.1090065779586,33319.65726804909,35518.640125968624,33690.424045356245,33822.50926435711,34361.442827583,33381.058816724144,32987.56019965328,33953.394239258465,33393.328307775206,34157.48075756387,35503.80265946565,36237.74626579308,33769.31550110012,35125.88658200384,34063.29629985112,32748.567132922737,33836.715894108514,33392.58369438998,33229.53048696598,33968.660307148144,33497.27870048276,33700.829395664885,32585.845524289773,31604.770631374045,31552.02632224434
3058.879438775546,34867.07587695271,34257.465208818416,32882.974254750916,34709.14063297439,34064.70072631256,34072.549183799165,33375.26422535708,32964.890932056114,32942.547068329346,34442.32799082315,34493.47036763631,33805.876692928454,33167.76795671801,33298.40168079182,33708.750683012746,33012.21384353492,32267.71423682901,35911.88421101864,33231.993300890725,33761.27554217204,32333.007600546203,32205.511403665856,33585.71582750562,34085.26419738046,32269.601403339548
